Product Name,Price,Price per Unit
Woolworths Thin Crust Pizza Base 2 Pack,$3.00,$1.50 / 100G
Toscano Chocolate Filled Crepes 192g,$6.00,$3.13 / 100G
Abe's Bagel Bakery Natural Bagels 360g 4 Pack,$4.50,$1.13 / 1EA
Abbott's Bakery Country Grains Sandwich Slice Bread Loaf 800g,$4.90,$0.61 / 100G
Toscano Pizza Bruschettina 270g,$6.00,$2.22 / 100G
Toscano Classic Brioche Rolls 280g,$5.50,$1.96 / 100G
Woolworths Cinnamon Scroll 2 Pack,$3.50,$1.75 / 1EA
Woolworths Cookies Choc Chip 24 Pack,$6.50,$0.27 / 1EA
Bfree 5 Wraps Sweet Potato 210g,$8.00,$3.81 / 100G
Golden Crumpets Round 6 Pack,$4.40,$0.73 / 1EA
Tip Top Raisin Fruit Bread Loaf Toast 520g,$4.50,$0.87 / 100G
Wonder White Bread Vitamins & Minerals Sandwich 700g,$4.40,$0.63 / 100G
Woolworths Banana Bread Slices 5 Pack,$6.25,$1.25 / 100G
Tip Top English Muffins Original 6 Pack,$3.00,$0.50 / 1EA
Tip Top The One White Sandwich Slice Bread Loaf 700g,$4.40,$0.63 / 100G
Wonder White Wholemeal With Iron Sandwich Slice 700g,$4.40,$0.63 / 100G
Woolworths All Butter Croissants 4 Pack,$2.85,$0.71 / 1EA
Large Butter Croissant 10 Pack,$9.00,$0.90 / 1EA
Tip Top Potato Burger Buns 4 Pack,$5.50,$1.88 / 100G
Woolworths Hawaiian Jumbo Roll 2 Pack,$3.40,$1.70 / 1EA
Tip Top The One Gluten Free Smooth Wholegrain Bread 550g,$7.00,$1.27 / 100G
Toscano Tiramisu Twin 60g X2 Pack,$6.00,$5.00 / 100G
Golden Pikelets 8 Pack,$4.50,$0.56 / 1EA
Woolworths Loaf Pane Di Casa 520g,$5.00,$5.00 / 1EA
Woolworths Roasted Vegetable Quiche Chilled Meal 700g,$14.00,$2.00 / 100G
Woolworths Loaf Crusty Cobb 450g,$3.00,$3.00 / 1EA
Brioche Gourmet Burger Buns 4 Pack,$6.50,$1.63 / 1EA
Woolworths Blueberry Muffins 4 Pack,$4.70,$1.12 / 100G
Macro Linseed & Sunflower Low Carb Loaf 500g,$4.80,$0.96 / 100G
Helga's Pumpkin Seed & Grain 720g,$4.90,$0.68 / 100G
Woolworths Anzac Biscuit Family 24 Pack,$6.50,$0.27 / 1EA
Tip Top Sandwich Thins Mixed Grain 6 Pack,$3.00,$1.25 / 100G
Woolworths Mini Croissant 8 Pack,$4.00,$0.50 / 1EA
Helga's Prebiotic Wraps Large 6 Pack,$4.50,$1.18 / 100G
Abbott's Bakery Sourdough White 760g,$5.20,$0.68 / 100G
Toscano Chocolate Chip Brioche Rolls 280g,$6.50,$2.32 / 100G
Woolworths Choc Chip Muffin 4 Pack,$4.70,$1.12 / 100G
Nana Premium Lebanese Bread Wholemeal 500g,$3.80,$0.76 / 100G
Woolworths Cup Cake Mini Iced 9 Pack,$5.50,$0.61 / 1EA
Tip Top Pizza Bases Wholemeal 12 Inch 2 Pack,$6.40,$1.45 / 100G
Woolworths Cookies Jam Drop 14 Pack,$3.50,$0.25 / 1EA
Golden Crumpets Round 6 Pack,$4.40,$0.73 / 1EA
Tip Top Raisin Fruit Bread Loaf Toast 520g,$4.50,$0.87 / 100G
Wonder White Bread Vitamins & Minerals Sandwich 700g,$4.40,$0.63 / 100G
Woolworths Banana Bread Slices 5 Pack,$6.25,$1.25 / 100G
Tip Top English Muffins Original 6 Pack,$3.00,$0.50 / 1EA
Tip Top The One White Sandwich Slice Bread Loaf 700g,$4.40,$0.63 / 100G
Wonder White Wholemeal With Iron Sandwich Slice 700g,$4.40,$0.63 / 100G
Woolworths All Butter Croissants 4 Pack,$2.85,$0.71 / 1EA
Woolworths Portuguese Tarts 4 Pack,$7.00,$1.75 / 1EA
Woolworths Iced Finger Bun Extra Soft 4 Pack,$3.50,$0.88 / 1EA
Woolworths Free From Gluten White Bread 550g,$6.25,$1.14 / 100G
Menissez Bake At Home Multigrain Dinner Rolls 6 Pack,$2.60,$0.43 / 1EA
Woolworths 7 Seeds & Grains Hi Fibre Low Gi Loaf 750g,$3.70,$0.49 / 100G
Nana Premium Lebanese Bread White 500g,$3.80,$0.76 / 100G
Helga's Wholemeal Bread With Grains 850g,$4.90,$0.58 / 100G
Burgen Soy & Linseed Low Gi Sliced Bread Loaf 700g,$5.90,$0.84 / 100G
Woolworths Bread Grain Loaf 800g,$3.50,$0.44 / 100G
Brioche Gourmet Hot Dog Rolls 6 Pack,$6.50,$1.08 / 1EA
Toscano Sourdough Pizza Base 2 Pack,$7.50,$1.79 / 100G
Woolworths Mini Iced Cupcakes With Sprinkles 24 Pack,$11.00,$0.46 / 1EA
Woolworths Double Choc Chip Muffin 4 Pack,$4.70,$1.12 / 100G
Mr Kipling Lemon Slice 6 Pack,$5.00,$0.83 / 1EA
Nana Premium Pita Bread Wholemeal 5 Pack,$2.50,$1.00 / 100G
Woolworths Bun Finger Iced With Rainbow Sprinkles 4 Pack,$3.50,$0.88 / 1EA
Wonder Soft White Gluten Free 470g,$7.00,$1.49 / 100G
Turkish Bakeries Stone Baked Pizza Bases 2 Pack,$6.00,$1.33 / 100G
Cadbury Mini Rolls Chocolate 5 Pack,$6.00,$1.20 / 1EA
Toscano Macarons 144g,$10.50,$7.29 / 100G
Woolworths Free From Gluten Seeded Bread 550g,$6.25,$1.14 / 100G
Helga's Gluten Free Wholemeal Loaf 500g,$7.50,$1.50 / 100G
Mini Chocolate Croissant 8 Pack,$4.00,$0.50 / 1EA
Golden Crumpets Round 6 Pack,$4.40,$0.73 / 1EA
Tip Top Raisin Fruit Bread Loaf Toast 520g,$4.50,$0.87 / 100G
Wonder White Bread Vitamins & Minerals Sandwich 700g,$4.40,$0.63 / 100G
Woolworths Banana Bread Slices 5 Pack,$6.25,$1.25 / 100G
Tip Top English Muffins Original 6 Pack,$3.00,$0.50 / 1EA
Tip Top The One White Sandwich Slice Bread Loaf 700g,$4.40,$0.63 / 100G
Wonder White Wholemeal With Iron Sandwich Slice 700g,$4.40,$0.63 / 100G
Woolworths All Butter Croissants 4 Pack,$2.85,$0.71 / 1EA
Woolworths White Hi Fibre Low Gi Loaf 680g,$3.70,$0.54 / 100G
Mr Kipling Choc Slice 6 Pack,$5.00,$0.83 / 1EA
Woolworths Soft & Glazed Milk Buns 4 Pack,$5.50,$1.38 / 1EA
Burgen Wholemeal & Seeds Low Gi Sliced Bread Loaf 700g,$5.90,$0.84 / 100G
Woolworths Lemon Madeira Cake 315g,$3.30,$1.05 / 100G
Golden Pancakes 6 Pack 360g,$4.50,$1.25 / 100G
Brioche Gourmet Brioche Burger Buns With Seasame Seeds 4 Pack,$6.50,$1.63 / 1EA
Woolworths Jam Filled Lamingtons 6 Pack,$3.40,$0.97 / 100G
Woolworths Madeira Cake 450g,$3.30,$0.73 / 100G
Woolworths Banana Muffin Bars 10 Pack,$5.85,$1.46 / 100G
Woolworths Chocolate Iced Donuts 4 Pack,$5.30,$1.33 / 1EA
Woolworths Double Choc Muffin Bars 10 Pack,$5.85,$1.46 / 100G
Woolworths Party Pack Mud Cake Slices 24 Pack,$13.00,$1.30 / 100G
Helga's Gluten Free Traditional White Loaf 470g,$7.50,$1.60 / 100G
Toscano Double Choc Mousse Twin 60g X2 Pack,$6.00,$5.00 / 100G
Woolworths Caramel Bar Slice 260g,$7.50,$2.88 / 100G
Woolworths Strawberry Iced Donuts 4 Pack,$5.30,$1.33 / 1EA
Woolworths Sliced Carrot Sultana & Walnut Loaf 500g,$6.50,$1.30 / 100G
Woolworths Mud Cake White 600g,$6.40,$1.07 / 100G
Abe's Bagel Bakery Sesame Seed Bagels 360g 4 Pack,$4.50,$1.13 / 1EA
Woolworths Mini Mighty Cheese Pinwheel 8 Pack,$4.00,$0.50 / 1EA
Wonder Gluten Free Wholemeal Bread 500g,$7.00,$1.40 / 100G
Golden Crumpets Round 6 Pack,$4.40,$0.73 / 1EA
Tip Top Raisin Fruit Bread Loaf Toast 520g,$4.50,$0.87 / 100G
Wonder White Bread Vitamins & Minerals Sandwich 700g,$4.40,$0.63 / 100G
Woolworths Banana Bread Slices 5 Pack,$6.25,$1.25 / 100G
Tip Top English Muffins Original 6 Pack,$3.00,$0.50 / 1EA
Tip Top The One White Sandwich Slice Bread Loaf 700g,$4.40,$0.63 / 100G
Wonder White Wholemeal With Iron Sandwich Slice 700g,$4.40,$0.63 / 100G
Woolworths All Butter Croissants 4 Pack,$2.85,$0.71 / 1EA
Woolworths Lightly Fruited Cake 700g,$4.30,$0.61 / 100G
Noshu 95% Sugar Free Iced Carrot Cake 4 Slices 180g,$7.00,$3.89 / 100G
Lawson's Settlers Grain Traditional Bread 750g,$5.80,$0.77 / 100G
Woolworths Raspberry & White Choc Loaded Muffins 4 Pack,$7.50,$1.88 / 1EA
Bfree Pita Pockets 6 Pack,$7.00,$3.65 / 100G
Abe's Bagel Bakery Blueberry Bagels 4 Pack,$4.50,$1.13 / 1EA
Mission Pizza Bases Round 2 Pack 200g,$4.60,$2.30 / 100G
Burgen Lower Carb High Protein Sunflower & Linseed Bread Loaf 660g,$7.00,$1.06 / 100G
Abe's Low Carb Bagels 360g,$4.50,$1.13 / 1EA
Simson's Pantry Mini Pizza Bases Plain 6 Pack,$4.50,$1.88 / 100G
Lawson's Wholemeal Traditional Bread 750g,$5.80,$0.77 / 100G
Toscano French Style Madeleines Choc Cream Filled 238g,$5.00,$2.10 / 100G
Abbott's Bakery Gluten Free Farmhouse Wholemeal Bread Slice Loaf 500g,$7.80,$1.56 / 100G
Simson's Pantry Mini's White Wraps 6 Pack,$3.00,$1.79 / 100G
Woolworths Custard Tart 4 Pack,$4.00,$1.00 / 1EA
Helga's 50% Lower Carb 5 Seeds Loaf 700g,$5.00,$0.71 / 100G
